time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,quat_w,quat_x,quat_y,quat_z,ang_vel_x,ang_vel_y,ang_vel_z,mass_kg,cg_z,thrust_x,thrust_y,thrust_z,aero_x,aero_y,aero_z,inertia_x,inertia_y,inertia_z,wind_x,wind_y,wind_z,tvc_cmd_pitch,tvc_cmd_yaw,tvc_err_pitch,tvc_err_yaw,num_engines
27.53,-103.261,0,4640.99,-9.41121,0,276.713,0,0,0,0.999708,0,-0.0241678,0,0,-0.00526952,0,82.7053,0.959628,-20.7392,0,839.665,32.0842,-0,-369.649,116.618,116.618,2.25411,10,0,0,-0.0246971,-0,0.0483402,0,1
27.54,-103.355,0,4643.75,-9.41258,0,276.671,0,0,0,0.999707,0,-0.0241941,0,0,-0.0052835,0,82.7029,0.959615,-20.6792,0,836.297,32.0099,-0,-369.43,116.616,116.616,2.25406,10,0,0,-0.0247248,-0,0.048393,0,1
27.55,-103.45,0,4646.52,-9.41393,0,276.629,0,0,0,0.999707,0,-0.0242206,0,0,-0.00529756,0,82.7004,0.959602,-20.6191,0,832.928,31.9354,-0,-369.21,116.614,116.614,2.25401,10,0,0,-0.0247527,-0,0.0484459,0,1
27.56,-103.544,0,4649.29,-9.41527,0,276.587,0,0,0,0.999706,0,-0.0242471,0,0,-0.0053117,0,82.698,0.959589,-20.5589,0,829.559,31.8608,-0,-368.988,116.612,116.612,2.25396,10,0,0,-0.0247806,-0,0.0484989,0,1
27.57,-103.638,0,4652.05,-9.4166,0,276.544,0,0,0,0.999705,0,-0.0242737,0,0,-0.00532591,0,82.6955,0.959576,-20.4985,0,826.189,31.7861,-0,-368.766,116.61,116.61,2.25391,10,0,0,-0.0248087,-0,0.0485521,0,1
27.58,-103.732,0,4654.82,-9.41791,0,276.501,0,0,0,0.999705,0,-0.0243003,0,0,-0.0053402,0,82.6931,0.959564,-20.4381,0,822.82,31.7112,-0,-368.544,116.608,116.608,2.25386,10,0,0,-0.0248367,-0,0.0486055,0,1
27.59,-103.826,0,4657.58,-9.41921,0,276.458,0,0,0,0.999704,0,-0.0243271,0,0,-0.00535457,0,82.6907,0.959551,-20.3774,0,819.45,31.6362,-0,-368.32,116.606,116.606,2.25381,10,0,0,-0.0248649,-0,0.0486589,0,1
27.6,-103.92,0,4660.35,-9.42049,0,276.414,0,0,0,0.999703,0,-0.0243539,0,0,-0.00536902,0,82.6883,0.959538,-20.3167,0,816.08,31.561,-0,-368.095,116.604,116.604,2.25377,10,0,0,-0.0248932,-0,0.0487125,0,1
27.61,-104.015,0,4663.11,-9.42177,0,276.37,0,0,0,0.999703,0,-0.0243807,0,0,-0.00538355,0,82.6859,0.959526,-20.2558,0,812.709,31.4857,-0,-367.87,116.602,116.602,2.25372,10,0,0,-0.0249215,-0,0.0487663,0,1
27.62,-104.109,0,4665.87,-9.42302,0,276.326,0,0,0,0.999702,0,-0.0244077,0,0,-0.00539816,0,82.6835,0.959513,-20.1948,0,809.339,31.4102,-0,-367.643,116.6,116.6,2.25367,10,0,0,-0.0249499,-0,0.0488202,0,1
27.63,-104.203,0,4668.64,-9.42427,0,276.281,0,0,0,0.999701,0,-0.0244347,0,0,-0.00541285,0,82.6811,0.959501,-20.1337,0,805.968,31.3346,-0,-367.416,116.598,116.598,2.25362,10,0,0,-0.0249784,-0,0.0488743,0,1
27.64,-104.297,0,4671.4,-9.4255,0,276.235,0,0,0,0.999701,0,-0.0244618,0,0,-0.00542762,0,82.6788,0.959488,-20.0724,0,802.597,31.2589,-0,-367.188,116.596,116.596,2.25358,10,0,0,-0.025007,-0,0.0489285,0,1
27.65,-104.392,0,4674.16,-9.42671,0,276.19,0,0,0,0.9997,0,-0.024489,0,0,-0.00544247,0,82.6764,0.959476,-20.011,0,799.225,31.183,-0,-366.959,116.594,116.594,2.25353,10,0,0,-0.0250357,-0,0.0489828,0,1
27.66,-104.486,0,4676.92,-9.42792,0,276.144,0,0,0,0.999699,0,-0.0245162,0,0,-0.0054574,0,82.6741,0.959464,-19.9495,0,795.853,31.1069,-0,-366.729,116.592,116.592,2.25348,10,0,0,-0.0250644,-0,0.0490373,0,1
27.67,-104.58,0,4679.69,-9.4291,0,276.097,0,0,0,0.999699,0,-0.0245435,0,0,-0.00547242,0,82.6717,0.959451,-19.8878,0,792.481,31.0307,-0,-366.498,116.59,116.59,2.25343,10,0,0,-0.0250932,-0,0.049092,0,1
27.68,-104.675,0,4682.45,-9.43028,0,276.051,0,0,0,0.999698,0,-0.0245709,0,0,-0.00548752,0,82.6694,0.959439,-19.826,0,789.109,30.9544,-0,-366.267,116.588,116.588,2.25339,10,0,0,-0.0251221,-0,0.0491468,0,1
27.69,-104.769,0,4685.21,-9.43144,0,276.003,0,0,0,0.999697,0,-0.0245984,0,0,-0.0055027,0,82.6671,0.959427,-19.7641,0,785.737,30.8779,-0,-366.034,116.586,116.586,2.25334,10,0,0,-0.0251511,-0,0.0492017,0,1
27.7,-104.863,0,4687.97,-9.43258,0,275.956,0,0,0,0.999697,0,-0.0246259,0,0,-0.00551797,0,82.6648,0.959415,-19.702,0,782.364,30.8012,-0,-365.801,116.584,116.584,2.2533,10,0,0,-0.0251802,-0,0.0492568,0,1
27.71,-104.957,0,4690.73,-9.43371,0,275.908,0,0,0,0.999696,0,-0.0246535,0,0,-0.00553332,0,82.6625,0.959403,-19.6398,0,778.991,30.7244,-0,-365.567,116.582,116.582,2.25325,10,0,0,-0.0252094,-0,0.0493121,0,1
27.72,-105.052,0,4693.48,-9.43483,0,275.86,0,0,0,0.999695,0,-0.0246812,0,0,-0.00554876,0,82.6602,0.959391,-19.5774,0,775.617,30.6475,-0,-365.332,116.58,116.58,2.2532,10,0,0,-0.0252386,-0,0.0493675,0,1
27.73,-105.146,0,4696.24,-9.43593,0,275.811,0,0,0,0.999695,0,-0.024709,0,0,-0.00556429,0,82.6579,0.959379,-19.5149,0,772.244,30.5704,-0,-365.096,116.578,116.578,2.25316,10,0,0,-0.025268,-0,0.0494231,0,1
27.74,-105.241,0,4699,-9.43702,0,275.762,0,0,0,0.999694,0,-0.0247369,0,0,-0.0055799,0,82.6557,0.959367,-19.4523,0,768.87,30.4932,-0,-364.859,116.576,116.576,2.25311,10,0,0,-0.0252974,-0,0.0494788,0,1
27.75,-105.335,0,4701.76,-9.4381,0,275.713,0,0,0,0.999693,0,-0.0247648,0,0,-0.00559559,0,82.6534,0.959355,-19.3895,0,765.496,30.4158,-0,-364.621,116.574,116.574,2.25307,10,0,0,-0.0253269,-0,0.0495347,0,1
27.76,-105.429,0,4704.51,-9.43916,0,275.663,0,0,0,0.999693,0,-0.0247928,0,0,-0.00561138,0,82.6512,0.959343,-19.3266,0,762.121,30.3382,-0,-364.383,116.573,116.573,2.25302,10,0,0,-0.0253565,-0,0.0495907,0,1
27.77,-105.524,0,4707.27,-9.44021,0,275.613,0,0,0,0.999692,0,-0.0248209,0,0,-0.00562725,0,82.6489,0.959331,-19.2636,0,758.747,30.2605,-0,-364.144,116.571,116.571,2.25298,10,0,0,-0.0253862,-0,0.0496469,0,1
27.78,-105.618,0,4710.03,-9.44124,0,275.562,0,0,0,0.999691,0,-0.0248491,0,0,-0.00564321,0,82.6467,0.95932,-19.2004,0,755.372,30.1827,-0,-363.903,116.569,116.569,2.25293,10,0,0,-0.0254159,-0,0.0497032,0,1
27.79,-105.713,0,4712.78,-9.44226,0,275.511,0,0,0,0.999691,0,-0.0248773,0,0,-0.00565927,0,82.6445,0.959308,-19.137,0,751.997,30.1047,-0,-363.662,116.567,116.567,2.25289,10,0,0,-0.0254458,-0,0.0497598,0,1
27.8,-105.807,0,4715.54,-9.44326,0,275.46,0,0,0,0.99969,0,-0.0249056,0,0,-0.00567541,0,82.6423,0.959297,-19.0736,0,748.621,30.0265,-0,-363.421,116.565,116.565,2.25285,10,0,0,-0.0254758,-0,0.0498164,0,1
27.81,-105.901,0,4718.29,-9.44425,0,275.408,0,0,0,0.999689,0,-0.024934,0,0,-0.00569164,0,82.6401,0.959285,-19.01,0,745.245,29.9482,-0,-363.178,116.563,116.563,2.2528,10,0,0,-0.0255058,-0,0.0498733,0,1
27.82,-105.996,0,4721.05,-9.44522,0,275.356,0,0,0,0.999688,0,-0.0249625,0,0,-0.00570796,0,82.6379,0.959274,-18.9462,0,741.869,29.8697,-0,-362.934,116.561,116.561,2.25276,10,0,0,-0.0255359,-0,0.0499303,0,1
27.83,-106.09,0,4723.8,-9.44618,0,275.304,0,0,0,0.999688,0,-0.0249911,0,0,-0.00572438,0,82.6357,0.959262,-18.8823,0,738.493,29.7911,-0,-362.69,116.56,116.56,2.25271,10,0,0,-0.0255661,-0,0.0499874,0,1
27.84,-106.185,0,4726.55,-9.44713,0,275.251,0,0,0,0.999687,0,-0.0250198,0,0,-0.00574089,0,82.6336,0.959251,-18.8183,0,735.117,29.7123,-0,-362.445,116.558,116.558,2.25267,10,0,0,-0.0255965,-0,0.0500447,0,1
27.85,-106.279,0,4729.3,-9.44806,0,275.198,0,0,0,0.999686,0,-0.0250485,0,0,-0.00575749,0,82.6314,0.959239,-18.7541,0,731.74,29.6334,-0,-362.199,116.556,116.556,2.25263,10,0,0,-0.0256269,-0,0.0501022,0,1
27.86,-106.374,0,4732.06,-9.44897,0,275.144,0,0,0,0.999686,0,-0.0250773,0,0,-0.00577418,0,82.6293,0.959228,-18.6898,0,728.363,29.5543,-0,-361.952,116.554,116.554,2.25259,10,0,0,-0.0256574,-0,0.0501599,0,1
27.87,-106.468,0,4734.81,-9.44987,0,275.09,0,0,0,0.999685,0,-0.0251062,0,0,-0.00579097,0,82.6271,0.959217,-18.6253,0,724.986,29.475,-0,-361.704,116.552,116.552,2.25254,10,0,0,-0.025688,-0,0.0502177,0,1
27.88,-106.563,0,4737.56,-9.45076,0,275.036,0,0,0,0.999684,0,-0.0251352,0,0,-0.00580786,0,82.625,0.959206,-18.5607,0,721.608,29.3956,-0,-361.455,116.551,116.551,2.2525,10,0,0,-0.0257186,-0,0.0502757,0,1
27.89,-106.657,0,4740.31,-9.45163,0,274.981,0,0,0,0.999683,0,-0.0251643,0,0,-0.00582483,0,82.6229,0.959195,-18.4959,0,718.23,29.3161,-0,-361.206,116.549,116.549,2.25246,10,0,0,-0.0257494,-0,0.0503339,0,1
27.9,-106.752,0,4743.06,-9.45249,0,274.926,0,0,0,0.999683,0,-0.0251934,0,0,-0.00584191,0,82.6208,0.959184,-18.431,0,714.852,29.2363,-0,-360.956,116.547,116.547,2.25242,10,0,0,-0.0257803,-0,0.0503922,0,1
27.91,-106.846,0,4745.81,-9.45333,0,274.87,0,0,0,0.999682,0,-0.0252227,0,0,-0.00585908,0,82.6187,0.959173,-18.3659,0,711.474,29.1565,-0,-360.705,116.545,116.545,2.25237,10,0,0,-0.0258113,-0,0.0504507,0,1
27.92,-106.941,0,4748.55,-9.45416,0,274.815,0,0,0,0.999681,0,-0.025252,0,0,-0.00587635,0,82.6166,0.959162,-18.3007,0,708.095,29.0764,-0,-360.453,116.544,116.544,2.25233,10,0,0,-0.0258423,-0,0.0505094,0,1
27.93,-107.035,0,4751.3,-9.45497,0,274.758,0,0,0,0.99968,0,-0.0252814,0,0,-0.00589372,0,82.6145,0.959151,-18.2353,0,704.716,28.9962,-0,-360.2,116.542,116.542,2.25229,10,0,0,-0.0258735,-0,0.0505682,0,1
27.94,-107.13,0,4754.05,-9.45577,0,274.702,0,0,0,0.99968,0,-0.0253109,0,0,-0.00591119,0,82.6125,0.95914,-18.1698,0,701.337,28.9159,-0,-359.947,116.54,116.54,2.25225,10,0,0,-0.0259048,-0,0.0506273,0,1
27.95,-107.224,0,4756.8,-9.45655,0,274.645,0,0,0,0.999679,0,-0.0253405,0,0,-0.00592876,0,82.6104,0.959129,-18.1042,0,697.958,28.8353,-0,-359.692,116.538,116.538,2.25221,10,0,0,-0.0259361,-0,0.0506865,0,1
27.96,-107.319,0,4759.54,-9.45732,0,274.587,0,0,0,0.999678,0,-0.0253702,0,0,-0.00594643,0,82.6084,0.959118,-18.0384,0,694.578,28.7546,-0,-359.437,116.537,116.537,2.25217,10,0,0,-0.0259676,-0,0.0507458,0,1
27.97,-107.414,0,4762.29,-9.45808,0,274.53,0,0,0,0.999677,0,-0.0254,0,0,-0.0059642,0,82.6063,0.959108,-17.9724,0,691.198,28.6738,-0,-359.181,116.535,116.535,2.25213,10,0,0,-0.0259991,-0,0.0508054,0,1
27.98,-107.508,0,4765.03,-9.45882,0,274.472,0,0,0,0.999677,0,-0.0254298,0,0,-0.00598207,0,82.6043,0.959097,-17.9063,0,687.818,28.5928,-0,-358.924,116.533,116.533,2.25209,10,0,0,-0.0260308,-0,0.0508651,0,1
27.99,-107.603,0,4767.78,-9.45954,0,274.413,0,0,0,0.999676,0,-0.0254598,0,0,-0.00600004,0,82.6023,0.959086,-17.84,0,684.438,28.5116,-0,-358.667,116.532,116.532,2.25205,10,0,0,-0.0260625,-0,0.050925,0,1
28,-107.697,0,4770.52,-9.46025,0,274.354,0,0,0,0.999675,0,-0.0254898,0,0,-0.00601811,0,82.6003,0.959076,-17.7736,0,681.057,28.4303,-0,-358.408,116.53,116.53,2.25201,10,0,0,-0.0260944,-0,0.0509851,0,1
28.01,-107.792,0,4773.26,-9.46094,0,274.295,0,0,0,0.999674,0,-0.0255199,0,0,-0.00603629,0,82.5983,0.959065,-17.7071,0,677.676,28.3487,-0,-358.149,116.528,116.528,2.25197,10,0,0,-0.0261263,-0,0.0510454,0,1
28.02,-107.887,0,4776.01,-9.46162,0,274.235,0,0,0,0.999674,0,-0.0255501,0,0,-0.00605458,0,82.5963,0.959055,-17.6403,0,674.295,28.2671,-0,-357.889,116.526,116.526,2.25193,10,0,0,-0.0261584,-0,0.0511059,0,1
28.03,-107.981,0,4778.75,-9.46228,0,274.175,0,0,0,0.999673,0,-0.0255805,0,0,-0.00607297,0,82.5943,0.959045,-17.5734,0,670.913,28.1852,-0,-357.628,116.525,116.525,2.25189,10,0,0,-0.0261905,-0,0.0511665,0,1
28.04,-108.076,0,4781.49,-9.46293,0,274.115,0,0,0,0.999672,0,-0.0256109,0,0,-0.00609146,0,82.5924,0.959034,-17.5064,0,667.532,28.1032,-0,-357.366,116.523,116.523,2.25185,10,0,0,-0.0262228,-0,0.0512273,0,1
28.05,-108.171,0,4784.23,-9.46356,0,274.054,0,0,0,0.999671,0,-0.0256414,0,0,-0.00611007,0,82.5904,0.959024,-17.4392,0,664.15,28.0211,-0,-357.104,116.522,116.522,2.25181,10,0,0,-0.0262552,-0,0.0512883,0,1
28.06,-108.265,0,4786.97,-9.46418,0,273.993,0,0,0,0.99967,0,-0.0256719,0,0,-0.00612878,0,82.5885,0.959014,-17.3719,0,660.768,27.9387,-0,-356.841,116.52,116.52,2.25177,10,0,0,-0.0262876,-0,0.0513495,0,1
28.07,-108.36,0,4789.71,-9.46478,0,273.932,0,0,0,0.99967,0,-0.0257026,0,0,-0.0061476,0,82.5865,0.959003,-17.3044,0,657.385,27.8562,-0,-356.576,116.518,116.518,2.25173,10,0,0,-0.0263202,-0,0.0514109,0,1
28.08,-108.454,0,4792.45,-9.46537,0,273.87,0,0,0,0.999669,0,-0.0257334,0,0,-0.00616652,0,82.5846,0.958993,-17.2367,0,654.002,27.7735,-0,-356.312,116.517,116.517,2.25169,10,0,0,-0.0263529,-0,0.0514725,0,1
28.09,-108.549,0,4795.19,-9.46594,0,273.808,0,0,0,0.999668,0,-0.0257643,0,0,-0.00618556,0,82.5827,0.958983,-17.1689,0,650.619,27.6907,-0,-356.046,116.515,116.515,2.25165,10,0,0,-0.0263857,-0,0.0515342,0,1
28.1,-108.644,0,4797.93,-9.46649,0,273.745,0,0,0,0.999667,0,-0.0257952,0,0,-0.00620471,0,82.5808,0.958973,-17.1009,0,647.236,27.6077,-0,-355.779,116.513,116.513,2.25162,10,0,0,-0.0264186,-0,0.0515962,0,1
28.11,-108.738,0,4800.66,-9.46703,0,273.682,0,0,0,0.999666,0,-0.0258263,0,0,-0.00622397,0,82.5789,0.958963,-17.0327,0,643.852,27.5245,-0,-355.512,116.512,116.512,2.25158,10,0,0,-0.0264516,-0,0.0516583,0,1
28.12,-108.833,0,4803.4,-9.46756,0,273.619,0,0,0,0.999666,0,-0.0258575,0,0,-0.00624334,0,82.577,0.958953,-16.9644,0,640.469,27.4411,-0,-355.244,116.51,116.51,2.25154,10,0,0,-0.0264847,-0,0.0517207,0,1
28.13,-108.928,0,4806.14,-9.46807,0,273.555,0,0,0,0.999665,0,-0.0258887,0,0,-0.00626282,0,82.5752,0.958944,-16.896,0,637.085,27.3576,-0,-354.975,116.509,116.509,2.2515,10,0,0,-0.0265179,-0,0.0517832,0,1
28.14,-109.022,0,4808.87,-9.46856,0,273.491,0,0,0,0.999664,0,-0.0259201,0,0,-0.00628242,0,82.5733,0.958934,-16.8273,0,633.7,27.2739,-0,-354.705,116.507,116.507,2.25147,10,0,0,-0.0265512,-0,0.0518459,0,1
28.15,-109.117,0,4811.61,-9.46904,0,273.426,0,0,0,0.999663,0,-0.0259515,0,0,-0.00630213,0,82.5714,0.958924,-16.7586,0,630.316,27.19,-0,-354.435,116.506,116.506,2.25143,10,0,0,-0.0265846,-0,0.0519088,0,1
28.16,-109.212,0,4814.34,-9.4695,0,273.361,0,0,0,0.999662,0,-0.0259831,0,0,-0.00632196,0,82.5696,0.958914,-16.6896,0,626.931,27.1059,-0,-354.164,116.504,116.504,2.25139,10,0,0,-0.0266182,-0,0.051972,0,1
28.17,-109.307,0,4817.07,-9.46995,0,273.296,0,0,0,0.999662,0,-0.0260147,0,0,-0.00634191,0,82.5678,0.958905,-16.6205,0,623.546,27.0217,-0,-353.892,116.502,116.502,2.25136,10,0,0,-0.0266518,-0,0.0520353,0,1
28.18,-109.401,0,4819.81,-9.47038,0,273.231,0,0,0,0.999661,0,-0.0260465,0,0,-0.00636197,0,82.5659,0.958895,-16.5512,0,620.16,26.9373,-0,-353.619,116.501,116.501,2.25132,10,0,0,-0.0266856,-0,0.0520988,0,1
28.19,-109.496,0,4822.54,-9.4708,0,273.165,0,0,0,0.99966,0,-0.0260783,0,0,-0.00638215,0,82.5641,0.958885,-16.4817,0,616.775,26.8527,-0,-353.345,116.499,116.499,2.25128,10,0,0,-0.0267195,-0,0.0521625,0,1
28.2,-109.591,0,4825.27,-9.4712,0,273.098,0,0,0,0.999659,0,-0.0261103,0,0,-0.00640245,0,82.5623,0.958876,-16.4121,0,613.389,26.768,-0,-353.071,116.498,116.498,2.25125,10,0,0,-0.0267535,-0,0.0522265,0,1
28.21,-109.685,0,4828,-9.47158,0,273.031,0,0,0,0.999658,0,-0.0261423,0,0,-0.00642286,0,82.5605,0.958867,-16.3423,0,610.003,26.683,-0,-352.796,116.496,116.496,2.25121,10,0,0,-0.0267876,-0,0.0522906,0,1
28.22,-109.78,0,4830.73,-9.47195,0,272.964,0,0,0,0.999657,0,-0.0261745,0,0,-0.0064434,0,82.5587,0.958857,-16.2724,0,606.617,26.5979,-0,-352.52,116.495,116.495,2.25117,10,0,0,-0.0268218,-0,0.0523549,0,1
28.23,-109.875,0,4833.46,-9.4723,0,272.897,0,0,0,0.999657,0,-0.0262067,0,0,-0.00646406,0,82.557,0.958848,-16.2022,0,603.23,26.5126,-0,-352.243,116.493,116.493,2.25114,10,0,0,-0.0268561,-0,0.0524194,0,1
28.24,-109.97,0,4836.19,-9.47264,0,272.829,0,0,0,0.999656,0,-0.0262391,0,0,-0.00648484,0,82.5552,0.958839,-16.1319,0,599.843,26.4271,-0,-351.966,116.492,116.492,2.2511,10,0,0,-0.0268906,-0,0.0524842,0,1
28.25,-110.064,0,4838.92,-9.47296,0,272.761,0,0,0,0.999655,0,-0.0262715,0,0,-0.00650575,0,82.5534,0.958829,-16.0615,0,596.456,26.3415,-0,-351.688,116.49,116.49,2.25107,10,0,0,-0.0269251,-0,0.0525491,0,1
28.26,-110.159,0,4841.64,-9.47326,0,272.692,0,0,0,0.999654,0,-0.0263041,0,0,-0.00652678,0,82.5517,0.95882,-15.9908,0,593.069,26.2556,-0,-351.409,116.489,116.489,2.25103,10,0,0,-0.0269598,-0,0.0526143,0,1
28.27,-110.254,0,4844.37,-9.47355,0,272.623,0,0,0,0.999653,0,-0.0263368,0,0,-0.00654793,0,82.55,0.958811,-15.92,0,589.681,26.1696,-0,-351.129,116.488,116.488,2.251,10,0,0,-0.0269946,-0,0.0526797,0,1
28.28,-110.348,0,4847.09,-9.47382,0,272.554,0,0,0,0.999652,0,-0.0263696,0,0,-0.00656921,0,82.5482,0.958802,-15.849,0,586.293,26.0834,-0,-350.848,116.486,116.486,2.25096,10,0,0,-0.0270296,-0,0.0527453,0,1
28.29,-110.443,0,4849.82,-9.47408,0,272.484,0,0,0,0.999651,0,-0.0264025,0,0,-0.00659062,0,82.5465,0.958793,-15.7779,0,582.905,25.9971,-0,-350.567,116.485,116.485,2.25093,10,0,0,-0.0270646,-0,0.0528111,0,1
28.3,-110.538,0,4852.54,-9.47432,0,272.414,0,0,0,0.999651,0,-0.0264355,0,0,-0.00661215,0,82.5448,0.958784,-15.7066,0,579.516,25.9105,-0,-350.285,116.483,116.483,2.2509,10,0,0,-0.0270998,-0,0.0528771,0,1
28.31,-110.633,0,4855.27,-9.47454,0,272.343,0,0,0,0.99965,0,-0.0264686,0,0,-0.00663382,0,82.5431,0.958775,-15.6351,0,576.128,25.8237,-0,-350.002,116.482,116.482,2.25086,10,0,0,-0.027135,-0,0.0529433,0,1
28.32,-110.727,0,4857.99,-9.47475,0,272.272,0,0,0,0.999649,0,-0.0265018,0,0,-0.00665561,0,82.5414,0.958766,-15.5634,0,572.739,25.7368,-0,-349.718,116.48,116.48,2.25083,10,0,0,-0.0271704,-0,0.0530098,0,1
28.33,-110.822,0,4860.71,-9.47494,0,272.201,0,0,0,0.999648,0,-0.0265351,0,0,-0.00667753,0,82.5398,0.958757,-15.4915,0,569.35,25.6497,-0,-349.434,116.479,116.479,2.2508,10,0,0,-0.027206,-0,0.0530764,0,1
28.34,-110.917,0,4863.44,-9.47512,0,272.129,0,0,0,0.999647,0,-0.0265685,0,0,-0.00669959,0,82.5381,0.958749,-15.4195,0,565.96,25.5624,-0,-349.149,116.478,116.478,2.25076,10,0,0,-0.0272416,-0,0.0531433,0,1
28.35,-111.012,0,4866.16,-9.47527,0,272.057,0,0,0,0.999646,0,-0.0266021,0,0,-0.00672178,0,82.5364,0.95874,-15.3472,0,562.571,25.4749,-0,-348.863,116.476,116.476,2.25073,10,0,0,-0.0272774,-0,0.0532104,0,1
28.36,-111.106,0,4868.88,-9.47542,0,271.985,0,0,0,0.999645,0,-0.0266357,0,0,-0.0067441,0,82.5348,0.958731,-15.2748,0,559.181,25.3872,-0,-348.576,116.475,116.475,2.2507,10,0,0,-0.0273133,-0,0.0532777,0,1
28.37,-111.201,0,4871.6,-9.47554,0,271.912,0,0,0,0.999644,0,-0.0266695,0,0,-0.00676655,0,82.5332,0.958723,-15.2023,0,555.791,25.2993,-0,-348.289,116.473,116.473,2.25066,10,0,0,-0.0273493,-0,0.0533453,0,1
28.38,-111.296,0,4874.31,-9.47565,0,271.839,0,0,0,0.999643,0,-0.0267034,0,0,-0.00678914,0,82.5315,0.958714,-15.1295,0,552.4,25.2113,-0,-348.001,116.472,116.472,2.25063,10,0,0,-0.0273855,-0,0.0534131,0,1
28.39,-111.391,0,4877.03,-9.47574,0,271.766,0,0,0,0.999642,0,-0.0267374,0,0,-0.00681187,0,82.5299,0.958706,-15.0566,0,549.009,25.123,-0,-347.712,116.471,116.471,2.2506,10,0,0,-0.0274217,-0,0.0534811,0,1
28.4,-111.485,0,4879.75,-9.47582,0,271.692,0,0,0,0.999642,0,-0.0267715,0,0,-0.00683474,0,82.5283,0.958697,-14.9834,0,545.619,25.0346,-0,-347.422,116.469,116.469,2.25057,10,0,0,-0.0274581,-0,0.0535493,0,1
28.41,-111.58,0,4882.47,-9.47588,0,271.617,0,0,0,0.999641,0,-0.0268057,0,0,-0.00685774,0,82.5267,0.958689,-14.9101,0,542.227,24.9459,-0,-347.132,116.468,116.468,2.25053,10,0,0,-0.0274947,-0,0.0536178,0,1
28.42,-111.675,0,4885.18,-9.47592,0,271.543,0,0,0,0.99964,0,-0.02684,0,0,-0.00688088,0,82.5251,0.95868,-14.8366,0,538.836,24.8571,-0,-346.841,116.467,116.467,2.2505,10,0,0,-0.0275313,-0,0.0536865,0,1
28.43,-111.77,0,4887.9,-9.47595,0,271.468,0,0,0,0.999639,0,-0.0268745,0,0,-0.00690417,0,82.5236,0.958672,-14.763,0,535.444,24.7681,-0,-346.549,116.465,116.465,2.25047,10,0,0,-0.0275681,-0,0.0537554,0,1
28.44,-111.865,0,4890.61,-9.47596,0,271.392,0,0,0,0.999638,0,-0.026909,0,0,-0.00692759,0,82.522,0.958664,-14.6891,0,532.052,24.6788,-0,-346.257,116.464,116.464,2.25044,10,0,0,-0.027605,-0,0.0538246,0,1
28.45,-111.959,0,4893.33,-9.47595,0,271.317,0,0,0,0.999637,0,-0.0269437,0,0,-0.00695116,0,82.5204,0.958656,-14.615,0,528.66,24.5894,-0,-345.963,116.463,116.463,2.25041,10,0,0,-0.0276421,-0,0.0538939,0,1
28.46,-112.054,0,4896.04,-9.47592,0,271.241,0,0,0,0.999636,0,-0.0269785,0,0,-0.00697487,0,82.5189,0.958647,-14.5408,0,525.268,24.4998,-0,-345.669,116.461,116.461,2.25038,10,0,0,-0.0276793,-0,0.0539636,0,1
28.47,-112.149,0,4898.75,-9.47588,0,271.164,0,0,0,0.999635,0,-0.0270134,0,0,-0.00699873,0,82.5174,0.958639,-14.4663,0,521.875,24.41,-0,-345.374,116.46,116.46,2.25035,10,0,0,-0.0277166,-0,0.0540334,0,1
28.48,-112.244,0,4901.46,-9.47583,0,271.087,0,0,0,0.999634,0,-0.0270485,0,0,-0.00702274,0,82.5158,0.958631,-14.3917,0,518.482,24.32,-0,-345.079,116.459,116.459,2.25032,10,0,0,-0.027754,-0,0.0541036,0,1
28.49,-112.338,0,4904.17,-9.47575,0,271.01,0,0,0,0.999633,0,-0.0270836,0,0,-0.00704689,0,82.5143,0.958623,-14.3169,0,515.089,24.2298,-0,-344.783,116.458,116.458,2.25029,10,0,0,-0.0277916,-0,0.0541739,0,1
28.5,-112.433,0,4906.88,-9.47566,0,270.932,0,0,0,0.999632,0,-0.0271189,0,0,-0.00707119,0,82.5128,0.958615,-14.2419,0,511.695,24.1394,-0,-344.486,116.456,116.456,2.25026,10,0,0,-0.0278294,-0,0.0542445,0,1
28.51,-112.528,0,4909.59,-9.47555,0,270.854,0,0,0,0.999631,0,-0.0271543,0,0,-0.00709564,0,82.5113,0.958608,-14.1667,0,508.302,24.0488,-0,-344.188,116.455,116.455,2.25023,10,0,0,-0.0278672,-0,0.0543153,0,1
28.52,-112.623,0,4912.3,-9.47542,0,270.776,0,0,0,0.99963,0,-0.0271899,0,0,-0.00712024,0,82.5098,0.9586,-14.0913,0,504.908,23.958,-0,-343.89,116.454,116.454,2.2502,10,0,0,-0.0279052,-0,0.0543864,0,1
28.53,-112.717,0,4915.01,-9.47528,0,270.697,0,0,0,0.999629,0,-0.0272255,0,0,-0.00714499,0,82.5084,0.958592,-14.0157,0,501.514,23.8669,-0,-343.59,116.453,116.453,2.25017,10,0,0,-0.0279434,-0,0.0544577,0,1
28.54,-112.812,0,4917.71,-9.47512,0,270.618,0,0,0,0.999628,0,-0.0272613,0,0,-0.00716989,0,82.5069,0.958584,-13.9399,0,498.119,23.7757,-0,-343.29,116.451,116.451,2.25014,10,0,0,-0.0279816,-0,0.0545293,0,1
